MSZoning,LotShape,BldgType,OverallQual,YearBuilt,YearRemodAdd,ExterQual,BsmtQual,BsmtExposure,BsmtFinType1,HeatingQC,CentralAir,1stFlrSF,GrLivArea,BsmtFullBath,KitchenQual,Fireplaces,GarageType,GarageFinish,GarageCars,PavedDrive
0.5,0.6666666666666666,0.0,0.4444444444444445,0.3088235294117647,0.7049180327868853,0.6666666666666666,1.0,1.0,0.16666666666666666,0.0,1.0,0.43561556801129253,0.4072028197383739,0.3333333333333333,1.0,0.3333333333333333,0.0,1.0,0.25,1.0
0.75,0.6666666666666666,0.5,0.6666666666666665,0.08088235294117647,0.18032786885245902,0.6666666666666666,0.5,0.25,0.3333333333333333,0.0,1.0,0.5268793338212769,0.49251396448792306,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,1.0
0.5,0.0,0.0,0.5555555555555556,0.23529411764705882,0.16393442622950818,0.3333333333333333,0.5,1.0,0.0,0.5,1.0,0.5933332170353078,0.5546334354491087,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.5,1.0
0.5,0.6666666666666666,0.0,0.4444444444444445,0.39705882352941174,0.9016393442622952,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,0.4104267539505666,0.3836569300489421,0.0,1.0,0.0,0.0,0.6666666666666666,0.5,0.0
0.5,0.6666666666666666,0.0,0.7777777777777777,0.07352941176470588,0.18032786885245902,0.3333333333333333,0.5,1.0,0.3333333333333333,0.5,1.0,0.5607915635158203,0.7299984138643656,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.75,1.0
0.5,0.6666666666666666,0.0,0.5555555555555556,0.38235294117647056,0.8688524590163935,0.6666666666666666,0.5,1.0,0.5,0.5,1.0,0.4827284278325501,0.451242773252289,0.3333333333333333,1.0,0.3333333333333333,0.0,0.6666666666666666,0.25,1.0
0.75,0.6666666666666666,0.0,0.6666666666666665,0.4632352941176471,0.2950819672131148,0.6666666666666666,1.0,1.0,1.0,0.5,1.0,0.2837832634038673,0.5041643130744138,0.0,1.0,0.6666666666666666,0.6000000000000001,1.0,0.25,0.5
0.5,0.6666666666666666,0.0,0.6666666666666665,0.14705882352941177,0.34426229508196726,0.3333333333333333,0.5,0.25,0.3333333333333333,0.5,1.0,0.6031268633146039,0.5637882973808255,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.5,1.0
0.5,0.0,0.0,0.3333333333333333,0.375,0.8524590163934427,0.6666666666666666,1.0,1.0,0.8333333333333333,0.0,1.0,0.3780554712109718,0.3533970436305358,0.0,1.0,0.0,0.6000000000000001,1.0,0.25,1.0
0.5,0.6666666666666666,0.0,0.6666666666666665,0.0,0.01639344262295082,0.3333333333333333,0.5,1.0,0.3333333333333333,0.0,1.0,0.4865064960153136,0.4547744193415424,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,0.5,1.0
0.5,0.0,0.0,0.5555555555555556,0.15441176470588236,0.36065573770491804,0.6666666666666666,0.5,0.75,0.3333333333333333,0.75,1.0,0.5455576298419746,0.5099739805343169,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,1.0,0.5,1.0
0.75,0.6666666666666666,0.75,0.5555555555555556,0.27205882352941174,0.6229508196721312,0.6666666666666666,1.0,1.0,0.0,0.75,1.0,0.1395948531592084,0.38329870188825765,0.0,1.0,0.0,0.6000000000000001,1.0,0.25,1.0
0.75,0.0,0.0,0.5555555555555556,0.6470588235294118,0.18032786885245902,0.6666666666666666,1.0,1.0,1.0,0.5,1.0,0.4469129249570214,0.45183383484083306,0.0,1.0,0.0,0.8,0.3333333333333333,0.0,0.0
0.75,0.6666666666666666,1.0,0.4444444444444445,0.2647058823529412,0.6065573770491803,0.6666666666666666,1.0,1.0,0.0,0.0,1.0,0.31362090468204196,0.4979985747920974,0.3333333333333333,1.0,0.0,0.6000000000000001,1.0,0.5,1.0
0.5,0.0,0.0,0.5555555555555556,0.08088235294117647,0.18032786885245902,0.6666666666666666,0.5,1.0,1.0,0.0,1.0,0.3859010699475127,0.5550747958038622,0.0,1.0,0.3333333333333333,0.0,0.0,0.5,1.0
0.75,0.6666666666666666,0.75,0.3333333333333333,0.2647058823529412,0.6065573770491803,0.6666666666666666,0.5,0.0,0.0,0.5,1.0,0.2401457931059543,0.22448243653798405,0.3333333333333333,1.0,0.0,0.8,0.3333333333333333,0.0,1.0
0.5,0.3333333333333333,0.0,0.6666666666666665,0.09558823529411764,0.22950819672131148,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,1.0,0.3431117849308203,0.5674275153968455,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.5,1.0
0.75,0.6666666666666666,0.0,0.5555555555555556,0.6323529411764706,0.9344262295081968,0.6666666666666666,0.25,1.0,1.0,0.75,1.0,0.2979663258772023,0.42738540139212455,0.0,1.0,0.0,0.6000000000000001,1.0,0.5,1.0
0.75,0.6666666666666666,0.0,0.5555555555555556,0.6102941176470588,0.09836065573770493,0.3333333333333333,1.0,1.0,1.0,0.5,1.0,0.37680168755787724,0.3522250372185227,0.0,1.0,0.0,0.6000000000000001,1.0,0.25,1.0
0.5,0.6666666666666666,0.0,0.4444444444444445,0.6911764705882353,0.09836065573770493,0.6666666666666666,1.0,1.0,0.5,0.75,0.0,0.27676003029338503,0.25870853339985045,0.0,0.6666666666666666,0.3333333333333333,0.6000000000000001,1.0,0.25,0.5
0.5,0.6666666666666666,0.0,0.5555555555555556,0.6544117647058824,0.16393442622950818,0.6666666666666666,1.0,0.75,1.0,0.5,1.0,0.27126743237716155,0.451242773252289,0.0,0.6666666666666666,0.0,0.6000000000000001,1.0,0.5,1.0
0.5,0.6666666666666666,0.0,1.0,0.007352941176470588,0.03278688524590164,0.0,0.0,0.25,0.3333333333333333,0.0,1.0,0.7466172209892417,0.6979195877686513,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.75,1.0
0.5,0.6666666666666666,0.5,0.3333333333333333,0.3897058823529412,0.8852459016393444,0.6666666666666666,1.0,1.0,0.0,0.75,0.0,0.5529885375204495,0.5169202119872112,0.0,0.3333333333333333,0.0,0.8,0.3333333333333333,0.0,1.0
0.75,0.6666666666666666,0.0,0.4444444444444445,0.5735294117647058,0.27868852459016397,0.6666666666666666,1.0,1.0,1.0,0.75,1.0,0.4605762629286678,0.5481710459207503,0.0,1.0,0.3333333333333333,0.6000000000000001,1.0,0.5,0.5
0.5,0.6666666666666666,1.0,0.6666666666666665,0.007352941176470588,0.01639344262295082,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,0.501854639757255,0.4691214901728271,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.75,1.0
0.5,0.6666666666666666,0.0,0.6666666666666665,0.10294117647058823,0.22950819672131148,0.3333333333333333,0.5,1.0,0.3333333333333333,0.0,1.0,0.3887510387393607,0.616469947871602,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,1.0,0.5,1.0
0.5,0.6666666666666666,0.0,0.5555555555555556,0.3897058823529412,0.8852459016393444,0.6666666666666666,1.0,1.0,1.0,0.25,1.0,0.6133462067009527,0.5733410905966272,0.0,1.0,0.3333333333333333,0.0,1.0,0.5,1.0
0.5,0.0,0.0,0.5555555555555556,0.3235294117647059,0.14754098360655737,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,0.6554966546940144,0.612742302436617,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.5,1.0
0.5,0.0,0.0,0.6666666666666665,0.058823529411764705,0.13114754098360656,0.3333333333333333,0.5,1.0,1.0,0.5,1.0,0.3979669172766571,0.6123673683491115,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.5,1.0
0.75,0.6666666666666666,0.0,0.5555555555555556,0.5073529411764706,0.9344262295081968,0.6666666666666666,1.0,1.0,1.0,0.75,1.0,0.32096935602439514,0.5008378844987487,0.0,1.0,0.3333333333333333,0.6000000000000001,1.0,0.25,0.0
0.75,0.6666666666666666,0.0,0.2222222222222222,0.4338235294117647,0.09836065573770493,0.6666666666666666,1.0,1.0,0.0,0.0,1.0,0.26849094631205483,0.4473766115083726,0.0,1.0,0.0,0.6000000000000001,1.0,0.25,1.0
0.75,0.6666666666666666,0.0,0.5555555555555556,0.5588235294117647,0.03278688524590164,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,0.3366505707291574,0.31469275143971,0.0,0.6666666666666666,0.0,0.6000000000000001,1.0,0.25,0.0
0.5,0.0,0.0,0.6666666666666665,0.22794117647058823,0.5245901639344263,0.6666666666666666,0.5,0.25,0.0,0.75,1.0,0.5766722160924633,0.5390591376925742,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,1.0,0.5,1.0
0.5,0.0,0.0,0.5555555555555556,0.08088235294117647,0.18032786885245902,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.3700437695262031,0.5871026334794323,0.3333333333333333,1.0,0.0,0.0,0.0,0.5,1.0
0.0,0.6666666666666666,0.0,0.7777777777777777,0.007352941176470588,0.03278688524590164,0.3333333333333333,0.5,1.0,1.0,0.0,1.0,0.3238692426521421,0.551973646389059,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.5,1.0
0.5,0.6666666666666666,0.5,0.4444444444444445,0.22058823529411764,0.5081967213114754,0.6666666666666666,1.0,1.0,0.0,0.75,1.0,0.6219850956066555,0.5814165134697542,0.6666666666666666,1.0,0.0,0.6000000000000001,1.0,0.5,1.0
0.5,0.6666666666666666,0.0,0.6666666666666665,0.25,0.5737704918032788,0.6666666666666666,1.0,1.0,0.0,0.25,1.0,0.49701062669948826,0.4645934247848591,0.0,1.0,0.3333333333333333,0.0,1.0,0.5,1.0
0.75,0.6666666666666666,0.0,0.4444444444444445,0.6764705882352942,0.9672131147540984,0.6666666666666666,1.0,1.0,1.0,0.25,0.0,0.2365243936702579,0.49251396448792306,0.0,1.0,0.0,0.6000000000000001,1.0,0.75,1.0
0.5,0.0,0.0,0.3333333333333333,0.39705882352941174,0.2459016393442623,0.6666666666666666,0.5,0.25,0.16666666666666666,0.0,1.0,0.6074754044857169,0.5678532077207139,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.5,1.0
0.75,0.6666666666666666,0.0,0.7777777777777777,0.6102941176470588,0.21311475409836064,0.6666666666666666,1.0,1.0,1.0,0.25,1.0,0.34584745963783403,0.5684907872476717,0.0,0.6666666666666666,0.3333333333333333,0.6000000000000001,1.0,0.25,1.0
0.5,0.0,0.0,0.4444444444444445,0.4338235294117647,0.9836065573770493,0.6666666666666666,1.0,1.0,0.5,0.75,1.0,0.4069636894399449,0.453307182570164,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6000000000000001,1.0,0.25,1.0
0.0,0.0,0.0,0.7777777777777777,0.0,0.01639344262295082,0.3333333333333333,0.5,1.0,0.3333333333333333,0.0,1.0,0.34539288498481646,0.6214407595691909,0.3333333333333333,1.0,0.0,0.4,0.0,0.5,1.0
0.5,0.6666666666666666,0.0,0.6666666666666665,0.5367647058823529,0.04918032786885246,0.3333333333333333,0.5,1.0,0.0,0.0,1.0,0.20557599008673355,0.43272394455014007,0.3333333333333333,0.6666666666666666,0.0,0.6000000000000001,0.6666666666666666,0.5,1.0
0.5,0.0,0.0,0.4444444444444445,0.3235294117647059,0.7377049180327869,0.6666666666666666,1.0,1.0,0.8333333333333333,0.5,1.0,0.3596750838517542,0.3362155053427145,0.0,1.0,0.3333333333333333,0.6000000000000001,1.0,0.25,1.0
0.5,0.0,0.0,0.5555555555555556,0.5441176470588235,0.22950819672131148,0.6666666666666666,1.0,1.0,0.5,0.25,1.0,0.3530473601036439,0.5672144769812251,0.0,1.0,0.3333333333333333,0.6000000000000001,1.0,0.25,1.0
0.5,0.6666666666666666,0.0,0.4444444444444445,0.22794117647058823,0.5245901639344263,0.6666666666666666,0.5,1.0,0.8333333333333333,0.75,1.0,0.42983784733895325,0.4018019472209433,0.0,1.0,0.0,0.8,0.3333333333333333,0.0,1.0
0.75,0.6666666666666666,1.0,0.6666666666666665,0.014705882352941176,0.04918032786885246,0.3333333333333333,0.5,1.0,1.0,0.0,1.0,0.5460932751587682,0.5104746887261151,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.5,1.0
0.5,0.6666666666666666,0.0,0.6666666666666665,0.27205882352941174,0.6229508196721312,0.6666666666666666,1.0,0.25,0.3333333333333333,0.75,1.0,0.5075275141980886,0.4744243549874967,0.3333333333333333,1.0,0.3333333333333333,0.0,1.0,0.5,1.0
0.5,0.6666666666666666,0.0,0.4444444444444445,0.4779411764705882,0.21311475409836064,0.6666666666666666,1.0,1.0,0.5,0.0,1.0,0.3700437695262031,0.5637882973808255,0.0,0.6666666666666666,0.6666666666666666,0.0,1.0,0.25,1.0
0.5,0.0,0.0,0.7777777777777777,0.007352941176470588,0.03278688524590164,0.3333333333333333,0.5,1.0,1.0,0.0,1.0,0.6008179278228858,0.5616299607375463,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.75,1.0
0.5,0.0,0.0,0.5555555555555556,0.11029411764705882,0.26229508196721313,0.3333333333333333,0.5,1.0,0.3333333333333333,0.0,1.0,0.34539288498481646,0.5777122882260084,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.5,1.0
0.5,0.0,1.0,0.7777777777777777,0.1838235294117647,0.42622950819672134,0.3333333333333333,0.5,0.0,0.3333333333333333,0.75,1.0,0.5689411835060669,0.5318323567879295,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,0.5,1.0
0.5,0.6666666666666666,0.0,0.6666666666666665,0.22058823529411764,0.5081967213114754,0.6666666666666666,0.5,1.0,1.0,0.75,1.0,0.4714885966683613,0.6276025493050348,0.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.5,1.0
0.75,0.6666666666666666,1.0,0.5555555555555556,0.022058823529411763,0.06557377049180328,0.6666666666666666,0.5,0.25,0.3333333333333333,0.0,1.0,0.44130640236637797,0.4125224730433148,0.3333333333333333,1.0,0.0,0.2,0.6666666666666666,0.5,1.0
0.5,0.0,0.0,0.7777777777777777,0.007352941176470588,0.01639344262295082,0.3333333333333333,0.0,0.25,0.3333333333333333,0.0,1.0,0.6727367657054679,0.6288579381759818,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.75,1.0
0.5,0.6666666666666666,1.0,0.7777777777777777,0.051470588235294115,0.13114754098360656,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,1.0,0.6049639220344205,0.5655055351144291,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.5,1.0
0.5,0.6666666666666666,0.0,0.4444444444444445,0.3235294117647059,0.7377049180327869,0.6666666666666666,1.0,1.0,0.3333333333333333,0.75,1.0,0.4034686413257855,0.37715265589316926,0.3333333333333333,1.0,0.0,0.6000000000000001,1.0,0.5,1.0
0.5,0.6666666666666666,0.0,0.5555555555555556,0.08088235294117647,0.18032786885245902,0.6666666666666666,0.5,0.25,0.3333333333333333,0.0,1.0,0.5666667858899674,0.5297063053093058,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.5,1.0
0.5,0.6666666666666666,0.0,0.8888888888888888,0.007352941176470588,0.03278688524590164,0.0,0.5,0.0,1.0,0.0,1.0,0.690141218150016,0.7317426819990627,0.0,0.0,0.3333333333333333,0.4,0.0,0.75,1.0
0.5,0.6666666666666666,0.0,0.7777777777777777,0.014705882352941176,0.03278688524590164,0.3333333333333333,0.0,0.25,0.3333333333333333,0.0,1.0,0.6197887263935602,0.579363401041193,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.75,1.0
0.75,0.6666666666666666,0.0,0.3333333333333333,0.5147058823529411,0.13114754098360656,0.6666666666666666,0.25,1.0,0.8333333333333333,0.75,1.0,0.46158139858765335,0.4314750455355685,0.0,1.0,0.0,0.6000000000000001,1.0,0.5,1.0
0.5,0.0,0.0,0.8888888888888888,0.014705882352941176,0.03278688524590164,0.3333333333333333,0.0,0.25,0.3333333333333333,0.0,1.0,0.6478021855490352,0.6055497001461858,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.75,1.0
0.5,0.0,0.0,0.8888888888888888,0.022058823529411763,0.04918032786885246,0.3333333333333333,0.0,0.25,0.3333333333333333,0.0,1.0,0.6357478251358355,0.5942815777216213,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.75,1.0
0.75,0.6666666666666666,0.0,0.6666666666666665,0.6911764705882353,0.0819672131147541,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,0.3817920898060936,0.6009304796257293,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.25,1.0
0.75,0.6666666666666666,0.75,0.5555555555555556,0.058823529411764705,0.14754098360655737,0.6666666666666666,0.0,1.0,0.3333333333333333,0.0,1.0,0.4890044150062782,0.45710941315556664,0.3333333333333333,1.0,0.0,0.0,1.0,0.5,1.0
0.5,0.0,0.0,0.4444444444444445,0.33088235294117646,0.11475409836065574,0.6666666666666666,1.0,1.0,0.0,0.5,1.0,0.41461679865198775,0.38757368175053486,0.3333333333333333,0.6666666666666666,0.0,0.6000000000000001,1.0,0.25,1.0
0.5,0.6666666666666666,0.0,0.4444444444444445,0.4338235294117647,0.04918032786885246,0.3333333333333333,1.0,1.0,0.0,0.5,1.0,0.4555101450594816,0.4257997856560731,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.25,1.0
0.5,0.6666666666666666,0.0,0.4444444444444445,0.3088235294117647,0.7049180327868853,0.6666666666666666,1.0,1.0,0.0,0.75,1.0,0.44165925400325534,0.41285231015667057,0.3333333333333333,1.0,0.0,0.0,0.6666666666666666,0.5,1.0
0.5,0.0,0.0,0.4444444444444445,0.2647058823529412,0.6065573770491803,0.6666666666666666,0.5,0.0,0.0,0.5,1.0,0.5643786363740402,0.5275673988897709,0.0,1.0,0.3333333333333333,0.0,1.0,0.5,1.0
0.5,0.6666666666666666,0.25,0.4444444444444445,0.7794117647058824,0.6065573770491803,0.6666666666666666,1.0,1.0,0.16666666666666666,0.75,0.0,0.6302169413115188,0.6996824665587154,0.0,1.0,0.3333333333333333,0.0,1.0,0.5,0.0
0.75,0.6666666666666666,0.75,0.3333333333333333,0.2867647058823529,0.13114754098360656,0.6666666666666666,0.5,0.0,0.3333333333333333,0.75,1.0,0.2401457931059543,0.22448243653798405,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,0.25,1.0
0.75,0.6666666666666666,1.0,0.4444444444444445,0.23529411764705882,0.5409836065573771,0.6666666666666666,0.5,0.75,1.0,0.75,1.0,0.23164131491135542,0.48182583189651096,0.0,1.0,0.3333333333333333,0.4,0.0,0.25,1.0
0.5,0.6666666666666666,0.0,0.5555555555555556,0.4779411764705882,0.9344262295081968,0.6666666666666666,1.0,1.0,0.16666666666666666,0.75,1.0,0.3987577918657257,0.5492937072198685,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,1.0,0.25,1.0
0.5,0.0,0.0,0.5555555555555556,0.0,0.01639344262295082,0.3333333333333333,0.5,1.0,1.0,0.5,1.0,0.29486015232522256,0.5208290946149967,0.0,1.0,0.0,0.0,0.6666666666666666,0.5,1.0
0.5,0.6666666666666666,0.0,0.4444444444444445,0.3529411764705882,0.8032786885245902,0.6666666666666666,1.0,1.0,0.16666666666666666,0.75,1.0,0.5051492920544525,0.4722012508700888,0.0,1.0,0.3333333333333333,0.6000000000000001,1.0,0.25,1.0
0.75,0.6666666666666666,0.0,0.4444444444444445,0.5220588235294118,0.22950819672131148,0.6666666666666666,0.25,1.0,1.0,0.5,1.0,0.36919048088253525,0.34511026665612077,0.0,1.0,0.0,0.0,1.0,0.25,1.0
1.0,0.6666666666666666,0.0,0.3333333333333333,0.6544117647058824,0.9836065573770493,0.6666666666666666,1.0,1.0,0.8333333333333333,0.75,0.0,0.2906785257655482,0.2717192038601719,0.0,1.0,0.0,0.8,0.3333333333333333,0.0,0.0
0.5,0.0,0.0,0.7777777777777777,0.11029411764705882,0.2459016393442623,0.3333333333333333,0.5,1.0,0.3333333333333333,0.0,1.0,0.8584673713980333,0.8024743832791748,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.5,1.0
0.5,0.6666666666666666,0.0,0.6666666666666665,0.6102941176470588,0.9672131147540984,0.6666666666666666,1.0,1.0,0.8333333333333333,0.0,1.0,0.4622500089261252,0.5997661880257952,0.3333333333333333,1.0,0.0,0.6000000000000001,1.0,0.25,0.0
0.5,0.6666666666666666,0.0,0.4444444444444445,0.3088235294117647,0.09836065573770493,0.6666666666666666,1.0,1.0,0.0,0.0,1.0,0.37470277284218545,0.3502630228797745,0.0,0.6666666666666666,0.0,0.0,0.0,0.25,1.0
0.5,0.0,0.0,0.4444444444444445,0.3602941176470588,0.3770491803278689,0.6666666666666666,1.0,1.0,0.16666666666666666,0.25,1.0,0.38013592369171967,0.35534179992186843,0.0,1.0,0.0,0.0,0.0,0.25,1.0
0.75,0.6666666666666666,0.75,0.5555555555555556,0.25,0.5737704918032788,0.6666666666666666,1.0,1.0,0.16666666666666666,0.75,1.0,0.2645693220663756,0.45769076132000475,0.0,1.0,0.0,0.6000000000000001,1.0,0.25,1.0
0.0,0.6666666666666666,0.0,0.6666666666666665,0.022058823529411763,0.06557377049180328,0.3333333333333333,0.5,1.0,0.3333333333333333,0.5,1.0,0.3605500746534327,0.5895118387854228,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.5,1.0
0.5,0.6666666666666666,0.0,0.4444444444444445,0.3088235294117647,0.7049180327868853,0.6666666666666666,1.0,1.0,0.0,0.0,1.0,0.4883814793049037,0.4565271080389852,0.3333333333333333,1.0,0.0,0.6000000000000001,1.0,0.5,1.0
0.5,0.0,0.0,0.6666666666666665,0.375,0.22950819672131148,0.6666666666666666,1.0,1.0,0.0,0.75,1.0,0.6376436822477398,0.5960537787595976,0.3333333333333333,1.0,0.6666666666666666,0.0,0.0,0.5,1.0
0.5,0.6666666666666666,1.0,0.5555555555555556,0.25735294117647056,0.5901639344262296,0.6666666666666666,1.0,1.0,0.0,0.75,1.0,0.35571239473129834,0.48667549277978317,0.0,1.0,0.3333333333333333,0.0,1.0,0.5,1.0
0.75,0.6666666666666666,0.5,0.4444444444444445,0.41911764705882354,0.9508196721311476,0.6666666666666666,1.0,1.0,1.0,0.5,1.0,0.39954701708010676,0.6259819038102319,0.0,1.0,0.0,0.6000000000000001,1.0,0.5,0.0
0.5,0.0,0.0,0.7777777777777777,0.09558823529411764,0.21311475409836064,0.3333333333333333,0.5,1.0,0.3333333333333333,0.0,1.0,0.438827185757642,0.6170257221861508,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.5,1.0
0.0,0.0,0.0,0.5555555555555556,0.0,0.01639344262295082,0.3333333333333333,0.5,1.0,0.3333333333333333,0.0,1.0,0.48962632698377107,0.45769076132000475,0.0,0.6666666666666666,0.0,0.0,0.0,0.5,1.0
0.75,0.6666666666666666,0.0,0.6666666666666665,0.5882352941176471,0.06557377049180328,0.6666666666666666,1.0,1.0,0.8333333333333333,0.0,1.0,0.2740236962230207,0.5013516831053342,0.0,0.6666666666666666,0.3333333333333333,0.6000000000000001,1.0,0.5,0.0
0.5,0.6666666666666666,0.0,0.4444444444444445,0.3676470588235294,0.8360655737704918,0.6666666666666666,1.0,1.0,0.0,0.0,1.0,0.43020155073372823,0.40214192829319195,0.3333333333333333,1.0,0.0,0.0,0.6666666666666666,0.25,1.0
0.5,0.6666666666666666,0.0,0.4444444444444445,0.4264705882352941,0.16393442622950818,0.3333333333333333,1.0,1.0,0.16666666666666666,0.0,1.0,0.5321917474057205,0.49747987927622495,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,0.25,1.0
0.5,0.0,1.0,0.6666666666666665,0.007352941176470588,0.01639344262295082,0.3333333333333333,0.5,1.0,1.0,0.0,1.0,0.5335774441320629,0.49877519481520993,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.5,1.0
0.5,0.6666666666666666,0.0,0.4444444444444445,0.3529411764705882,0.8032786885245902,0.6666666666666666,1.0,1.0,0.16666666666666666,0.75,1.0,0.3596750838517542,0.3362155053427145,0.3333333333333333,1.0,0.0,0.6000000000000001,1.0,0.5,1.0
0.5,0.6666666666666666,0.0,0.5555555555555556,0.1764705882352941,0.4098360655737705,0.6666666666666666,1.0,1.0,0.0,0.75,1.0,0.4441200462058914,0.4151525987535134,0.0,1.0,0.0,0.0,1.0,0.5,1.0
0.5,0.6666666666666666,0.0,0.4444444444444445,0.5955882352941176,0.9508196721311476,0.6666666666666666,1.0,1.0,1.0,0.25,0.0,0.3253108952647219,0.30409269909282877,0.0,1.0,0.0,0.6000000000000001,1.0,0.25,1.0
0.5,0.6666666666666666,0.0,1.0,0.0,0.01639344262295082,0.0,0.0,1.0,0.3333333333333333,0.0,1.0,0.6810709701724993,0.636648549459101,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.75,1.0
0.5,0.0,0.0,0.5555555555555556,0.27205882352941174,0.6229508196721312,0.6666666666666666,1.0,1.0,1.0,0.75,1.0,0.536333707977922,0.6535743569169266,0.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.5,1.0
0.5,0.0,0.0,0.6666666666666665,0.09558823529411764,0.21311475409836064,0.3333333333333333,0.5,1.0,1.0,0.0,1.0,0.5075275141980886,0.6892729220877949,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.75,1.0
0.5,0.0,0.0,0.5555555555555556,0.0661764705882353,0.16393442622950818,0.6666666666666666,0.5,0.75,0.3333333333333333,0.0,1.0,0.3674781098471249,0.5950703189144808,0.3333333333333333,1.0,0.0,0.0,0.6666666666666666,0.5,1.0
0.5,0.6666666666666666,0.0,0.6666666666666665,0.6102941176470588,0.09836065573770493,0.3333333333333333,0.5,1.0,1.0,0.0,1.0,0.5072310524883448,0.647002955347983,0.0,0.6666666666666666,0.6666666666666666,0.6000000000000001,1.0,0.25,1.0
0.5,0.6666666666666666,0.25,0.3333333333333333,0.7941176470588235,0.14754098360655737,0.6666666666666666,0.75,0.5,0.6666666666666666,0.75,0.0,0.27676003029338503,0.4791025676511005,0.0,1.0,0.0,0.8,0.3333333333333333,0.0,0.0
0.5,0.0,0.0,0.5555555555555556,0.3676470588235294,0.8360655737704918,0.6666666666666666,1.0,1.0,0.8333333333333333,0.0,1.0,0.4976195300539188,0.4651626128053983,0.0,1.0,0.6666666666666666,0.0,1.0,0.25,1.0
0.75,0.6666666666666666,0.0,0.5555555555555556,0.4338235294117647,0.9344262295081968,0.6666666666666666,1.0,1.0,0.0,0.0,1.0,0.4165061353428521,0.5680658619371846,0.0,1.0,0.6666666666666666,0.6000000000000001,1.0,0.5,1.0
0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.3333333333333333,0.0,1.0,0.8477663751051967,0.9335672651859706,0.3333333333333333,0.0,0.3333333333333333,0.4,0.0,0.75,1.0
0.5,0.0,0.0,0.6666666666666665,0.08088235294117647,0.18032786885245902,0.3333333333333333,0.5,1.0,0.3333333333333333,0.0,1.0,0.5377043482054682,0.6973300038347636,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.75,1.0
0.0,0.6666666666666666,0.0,0.6666666666666665,0.007352941176470588,0.03278688524590164,0.3333333333333333,0.5,1.0,1.0,0.0,1.0,0.5042535913922008,0.47136397171366307,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.5,1.0
